,runtime_hours,lubrication_index,machine_health_index,plant_section,product_family,production_stage,fault_severity,certification_level,output_quality,machine_temperature,machine_vibration,auto,manual,semi_auto
7892,4.880742949277344,2.475536977559699,2.573277626905087,North,Fam_06,Assembly,No Fault,ISO9001,Medium,18.68,14.07,False,False,True
7893,7.207992801322032,4.619294699018852,3.613936493761415,East,Fam_03,Assembly,No Fault,ISO9001,High,20.12,15.91,True,False,False
7894,7.97881217073444,5.158447846228096,1.891908363935864,West,Fam_03,Processing,No Fault,ISO9001,High,,,False,False,True
7895,6.84859972906667,3.26298328722888,1.2576695739210184,South,Fam_25,Processing,,ISO9001,Medium,22.33,4.28,False,False,True
7896,0.7354118097637927,3.933134874653276,2.067373792445082,South,Fam_33,Assembly,No Fault,ISO9001,Low,24.04,8.13,True,False,False
7897,1.714499359691119,5.590185893707699,2.6265742124995257,South,Fam_04,Init,No Fault,ISO9001,High,28.65,7.61,False,True,False
7898,,2.426953069689187,1.341972724296974,South,Fam_31,Assembly,No Fault,ISO9001,Low,32.01,6.78,False,False,True
7899,5.220016708364424,4.889077530518321,2.5037368449702004,East,Fam_22,Assembly,No Fault,ISO9001,High,26.27,8.26,False,False,True
7900,2.970283859723676,1.919614059170692,0.6811027810828517,West,Fam_05,Processing,No Fault,ISO9001,Low,18.46,4.89,False,False,True
7901,2.8309401066167466,6.610860105741486,2.875733570172673,North,Fam_09,Processing,No Fault,ISO9001,High,22.62,7.2,True,False,False
7902,5.073268842217638,1.816839389422825,1.8611033785129472,North,Fam_04,Processing,No Fault,ISO9001,Medium,21.66,11.04,False,False,True
7903,1.2448401741040092,3.9827027317678474,1.534732420216308,East,Fam_24,Assembly,No Fault,ISO9001,Low,21.77,4.07,True,False,False
7904,0.8468932524867652,2.3598958281206066,,South,Fam_07,Final,No Fault,ISO9001,Low,21.88,4.22,False,False,True
7905,1.4490397192919695,3.021307077853507,1.3119092970937831,West,Fam_10,Final,Low,ISO9001,Low,26.56,5.61,True,False,False
7906,3.4945545066468613,,3.6332816553412255,South,Fam_40,Final,,ISO9001,High,19.87,4.33,True,False,False
7907,8.262052665708932,4.899521880580115,2.690084330006876,West,Fam_01,Assembly,No Fault,ISO9001,Medium,17.28,8.93,False,True,False
7908,3.1232118160853224,3.539570476526868,1.6080807154517995,North,Fam_20,Assembly,No Fault,ISO9001,Medium,21.41,6.38,True,False,False
7909,3.819580151785425,,,South,Fam_18,Assembly,No Fault,ISO9001,High,24.0,7.22,True,False,False
7910,2.4746746996306443,5.417722736463809,2.330792961110482,East,Fam_13,Assembly,Low,ISO9001,Low,27.4,6.73,False,True,False
7911,3.125163674629317,2.3987447197914995,1.5327122797680284,West,Fam_20,Processing,No Fault,ISO9001,Medium,23.9,8.63,True,False,False
7912,2.3469021666835963,2.586864495532099,1.2515519780819309,West,Fam_01,Init,No Fault,ISO9001,Medium,22.68,7.63,False,False,True
7913,3.646573803565439,4.093510901694245,1.4354335075299356,North,Fam_22,Processing,No Fault,ISO9001,Low,18.25,4.14,True,False,False
7914,8.287717678068526,4.756735599881906,2.261461400089265,South,Fam_01,Processing,No Fault,ISO9001,,19.88,7.96,True,False,False
7915,1.3551838690735598,3.2874115036260205,,North,Fam_29,Assembly,No Fault,ISO9001,Low,18.11,8.04,False,False,True
7916,4.537296729933035,4.599263418085379,3.3806738105071084,West,Fam_02,Processing,No Fault,ISO9001,High,22.77,14.29,True,False,False
7917,4.335257494518446,2.6326504315994117,1.3700055848322577,East,Fam_01,Processing,No Fault,ISO9001,Medium,25.34,6.05,True,False,False
7918,7.926411555158829,3.375455175879996,2.5016184802573727,South,Fam_02,Final,No Fault,ISO9001,High,21.75,11.3,True,False,False
7919,6.040464679138934,3.248680834568243,1.845980528056574,South,Fam_06,Assembly,Low,ISO9001,Medium,25.83,8.44,False,False,True
7920,2.2095923221999656,7.147247111832868,2.6247668048747093,East,Fam_11,Init,No Fault,ISO9001,High,21.73,2.79,True,False,False
7921,,3.680650854380095,2.4196458713067543,North,Fam_07,Init,No Fault,ISO9001,Low,14.37,9.83,False,False,True
7922,4.83653136847924,7.295270343483889,3.82557870755049,South,Fam_32,Init,No Fault,ISO9001,High,28.53,10.92,False,True,False
7923,2.8646047783244173,6.354916765618649,3.325973243472648,East,Fam_08,Assembly,No Fault,ISO9001,High,26.18,9.46,True,False,False
7924,1.3054223062547026,2.9890704014646143,1.6910009549601988,East,Fam_30,Assembly,No Fault,ISO9001,Low,19.38,7.64,True,False,False
7925,4.118776255194716,4.301979541842434,,North,Fam_04,Processing,No Fault,ISO9001,High,26.47,9.4,True,False,False
7926,3.850287537250869,3.5228986292238527,1.887236221778941,East,Fam_23,Processing,No Fault,ISO9001,Medium,20.77,6.55,True,False,False
7927,4.978935139991836,4.008754294241231,2.008936408251904,East,Fam_22,Init,No Fault,ISO9001,Medium,21.57,8.1,True,False,False
7928,2.8240394261147217,6.020865788121465,2.912407875353915,South,Fam_19,Processing,No Fault,ISO9001,High,22.66,8.9,True,False,False
7929,2.9377375835433157,4.122253053936805,1.8609956930265887,West,Fam_16,Processing,,ISO9001,Medium,21.71,6.32,True,False,False
7930,3.1723182366609284,4.153860236123836,3.026598471807553,East,Fam_10,Init,No Fault,ISO9001,Low,,,True,False,False
7931,3.6215126019539214,2.043193796590922,1.3779456227985178,West,Fam_28,Assembly,No Fault,ISO9001,Low,20.44,7.15,True,False,False
7932,,3.4206257067293264,2.5502762063764868,East,Fam_09,Final,No Fault,ISO9001,High,21.43,12.28,False,True,False
7933,4.957738771483039,4.096116945963551,1.91186718549513,South,Fam_28,Processing,No Fault,ISO9001,Low,29.94,6.09,False,False,True
7934,3.098397390143786,5.915375181335453,3.083693668587715,North,Fam_25,Assembly,Low,ISO9001,Medium,23.55,9.73,False,True,False
7935,4.450313972687057,4.978599967413478,1.609350995743809,East,Fam_11,Processing,No Fault,ISO9001,Low,18.41,2.41,True,False,False
7936,3.289667035926734,3.0165138459760827,1.7460150273635828,East,Fam_02,Assembly,No Fault,ISO9001,Medium,27.08,7.97,False,False,True
7937,2.922768282938435,2.611439999538053,1.1324197859677494,South,Fam_25,Processing,No Fault,ISO9001,Low,28.35,5.58,True,False,False
7938,3.992558505585671,2.7085697026734907,2.4040919192138115,South,Fam_14,Processing,No Fault,ISO9001,High,25.02,12.18,False,False,True
7939,3.9190070023101176,2.937126029977198,1.7345908637898424,East,Fam_29,Processing,No Fault,ISO9001,Medium,23.26,8.31,False,True,False
7940,5.740423378844072,4.969727645739223,2.939988763386054,West,Fam_04,Processing,No Fault,ISO9001,Medium,29.85,12.12,True,False,False
7941,1.2218308022318267,5.702716967061038,2.366218494340227,North,Fam_03,Processing,No Fault,ISO9001,Low,21.1,5.03,False,True,False
7942,5.215979522352132,1.558937175346252,0.3428153419597849,East,Fam_28,Processing,No Fault,ISO9001,Low,21.53,3.58,False,False,True
7943,2.879294651766248,5.043078790953569,2.641930409698693,West,Fam_03,Final,Low,ISO9001,Low,19.87,8.45,False,True,False
7944,5.182610096855286,3.5005322960926293,1.881515642993293,North,Fam_10,Assembly,No Fault,ISO9001,Low,29.79,6.88,True,False,False
7945,1.487309713675988,4.617449738784496,2.1650367177196643,East,Fam_01,Assembly,,ISO9001,Medium,25.9,4.77,True,False,False
7946,1.148514494178634,,1.7837275714047405,West,Fam_13,Processing,No Fault,ISO9001,Low,18.99,10.45,True,False,False
7947,3.030974433633683,,1.8569469035809447,West,Fam_16,Processing,No Fault,ISO9001,Medium,22.98,2.31,True,False,False
7948,3.447709634863916,3.1189098758611493,1.1233010262480465,East,Fam_15,Init,No Fault,ISO9001,Low,27.14,3.78,False,False,True
7949,7.658166323846402,2.3890527212444668,1.090929481243358,North,Fam_34,Processing,No Fault,ISO9001,Medium,20.34,5.41,False,False,True
7950,4.943502628957764,3.151725437776597,1.6803622248048034,East,Fam_29,Processing,No Fault,ISO9001,High,22.17,8.01,True,False,False
7951,2.3076553537667417,2.361251034991504,1.2458775576733387,North,Fam_24,Processing,No Fault,ISO9001,Low,20.98,6.4,False,False,True
7952,3.335533679837151,5.864652339901224,3.157448986750791,East,Fam_14,Final,No Fault,ISO9001,High,19.14,10.49,False,True,False
7953,8.298207290453263,4.078790213511582,2.6474279225955275,North,Fam_25,Final,No Fault,ISO9001,High,19.19,12.08,True,False,False
7954,4.800566609272045,2.905058694214558,1.4287880413934693,North,Fam_15,Processing,Low,ISO9001,Medium,22.52,6.47,True,False,False
7955,7.309188524949862,4.362955404041697,2.527090279782441,South,Fam_24,Assembly,No Fault,ISO9001,High,24.86,11.05,True,False,False
7956,5.664673602798626,5.705592387122839,3.31570251402612,North,Fam_37,Processing,Low,ISO9001,High,25.48,12.26,False,True,False
7957,,3.8862054658756366,2.4436360120278096,North,Fam_13,Final,,ISO9001,,20.12,9.95,False,False,True
7958,3.774315485099708,4.886844911307865,3.0980102963568887,East,Fam_15,Init,No Fault,ISO9001,High,24.5,11.78,True,False,False
7959,5.714482605004801,7.422329221381458,4.125605761420417,East,Fam_17,Final,No Fault,ISO9001,High,26.67,12.74,False,True,False
7960,4.866981805277372,,1.8503607430813536,North,Fam_17,Assembly,No Fault,ISO9001,Low,28.64,7.9,True,False,False
7961,3.1145242052374424,6.415171441000037,3.1566799437533666,South,Fam_09,Final,,ISO9001,High,21.41,7.62,False,False,True
7962,5.841516357178031,4.057251491221042,2.1451038231315533,West,Fam_09,Assembly,No Fault,ISO9001,Medium,28.6,8.63,True,False,False
7963,6.840082312700524,7.386655061630738,3.465434028429545,East,Fam_21,Assembly,No Fault,ISO9001,High,,,False,True,False
7964,7.239032775298597,4.026486408092751,2.1642018370085587,South,Fam_38,Processing,,ISO9001,High,23.99,7.65,True,False,False
7965,2.183065609775873,2.755101008712973,0.9979545627906216,South,Fam_01,Assembly,No Fault,ISO9001,Low,18.95,5.1,True,False,False
7966,1.240630173069764,,3.0534072087154067,South,Fam_24,Processing,No Fault,ISO9001,High,27.19,7.9,True,False,False
7967,,3.453388490888308,2.3864346681585893,North,Fam_13,Processing,No Fault,ISO9001,Low,,,True,False,False
7968,4.977995981558738,3.149207698539847,0.8466089440413207,North,Fam_29,Processing,No Fault,ISO9001,Medium,24.71,3.22,False,False,True
7969,3.3343164943787977,2.421283688534929,1.1744030495292244,West,Fam_06,Init,No Fault,ISO9001,,26.88,6.31,True,False,False
7970,3.689146374075832,,,North,Fam_35,Init,Low,ISO9001,Medium,20.79,8.68,False,False,True
7971,3.799343395973078,3.9508473604472862,1.9634992500935364,West,Fam_17,Assembly,No Fault,ISO9001,Low,17.38,8.17,False,True,False
7972,2.635006485509958,3.457647532431664,1.6615812179864378,East,Fam_13,Processing,No Fault,ISO9001,Medium,,,False,False,True
7973,1.22675360449403,3.297996631755108,2.1647215305465464,North,Fam_12,Assembly,Low,ISO9001,Medium,23.54,10.54,True,False,False
7974,2.516548640163281,7.558619117040223,4.868175779318035,East,Fam_09,Processing,No Fault,ISO9001,High,26.34,16.65,True,False,False
7975,1.9113505840199452,5.297909146898552,2.401511413749785,West,Fam_38,Init,,ISO9001,Low,19.04,6.2,False,True,False
7976,3.62301777827779,,1.4012590283472526,North,Fam_13,Processing,Low,ISO9001,Low,17.93,5.27,True,False,False
7977,4.252150194953162,5.117812263606886,2.4809733030214227,North,Fam_01,Assembly,No Fault,ISO9001,High,23.48,8.54,False,True,False
7978,5.814326012059011,3.035364857846782,2.117539760037132,East,Fam_14,Assembly,No Fault,ISO9001,Medium,28.63,10.11,False,False,True
7979,4.053283370899759,4.14877283458859,1.8467846983961684,North,Fam_30,Processing,No Fault,ISO9001,Low,20.66,6.73,False,False,True
7980,3.619332042401996,3.185841912515346,1.643502765812635,South,Fam_04,Assembly,Low,ISO9001,Low,,,True,False,False
7981,,8.850151101929535,4.590462086765788,North,Fam_36,Processing,No Fault,ISO9001,,24.45,9.8,False,True,False
7982,1.940245615566255,3.2764268368123743,2.0414414916726025,West,Fam_08,Assembly,No Fault,ISO9001,Low,19.51,8.8,True,False,False
7983,2.804257385042804,5.226285587472141,2.797630469777848,East,Fam_17,Assembly,Low,ISO9001,High,24.07,10.87,True,False,False
7984,1.773568195369698,2.34725239680658,1.807743246942341,North,Fam_19,Final,No Fault,ISO9001,Low,17.67,9.39,False,False,True
7985,,3.078131323284032,2.012460131663016,North,Fam_03,Init,No Fault,ISO9001,Medium,22.76,11.22,True,False,False
7986,5.380588969698973,2.094978538247616,,East,Fam_40,Final,No Fault,ISO9001,High,24.89,4.11,False,False,True
7987,5.18771070234802,4.528180349948016,2.591424422173164,East,Fam_17,Processing,No Fault,ISO9001,Medium,27.68,8.32,True,False,False
7988,1.769953176981892,4.568629129491756,2.15191613266344,North,Fam_15,Assembly,No Fault,ISO9001,Medium,24.07,4.76,True,False,False
7989,3.190247609990036,,1.2497017307032077,West,Fam_02,Processing,,ISO9001,Low,20.1,6.56,True,False,False
7990,5.989160375675356,4.776184409390356,2.5173152809207693,North,Fam_40,Init,No Fault,ISO9001,High,20.13,9.06,True,False,False
7991,5.7735410927091255,2.350742467206969,1.4011415747791052,South,Fam_31,Processing,Low,ISO9001,,24.16,8.5,False,False,True
7992,5.23666699551203,5.230260879129434,2.480296474240875,North,Fam_19,Processing,No Fault,ISO9001,High,26.2,6.65,False,True,False
7993,0.5398572721161982,4.407307015882784,1.8953034203397008,North,Fam_07,Assembly,No Fault,ISO9001,Low,20.27,6.47,True,False,False
7994,2.1362252750974555,2.932366837710558,1.5893282322636846,East,Fam_12,Assembly,Low,ISO9001,Medium,21.41,6.72,False,False,True
7995,0.7522830916049895,4.351438580267407,1.8131003810867643,South,Fam_08,Init,,ISO9001,Medium,23.57,4.2,False,True,False
7996,1.8027516137084256,4.157464431075292,2.5012210703895628,East,Fam_22,Final,No Fault,ISO9001,Medium,20.98,10.93,True,False,False
7997,6.062955377435841,5.483009865372847,2.3854137160027933,East,Fam_25,Processing,No Fault,ISO9001,High,24.26,7.84,False,True,False
7998,11.493498537142282,3.586357903756414,1.4252015052325764,East,Fam_13,Assembly,No Fault,ISO9001,Low,18.97,4.36,True,False,False
7999,2.1704517470524163,,1.5737636938681756,North,Fam_40,Processing,Low,ISO9001,Medium,24.76,2.31,True,False,False
8000,2.6842534832065343,4.42190898974294,1.9803092170923795,South,Fam_16,Processing,No Fault,ISO9001,Medium,26.73,6.39,True,False,False
8001,4.318101201195683,5.869432890354983,2.073123370482009,South,Fam_13,Processing,No Fault,ISO9001,Low,28.76,2.71,True,False,False
8002,1.842015235845049,2.9087093045538,1.0576883708210152,North,Fam_09,Processing,No Fault,ISO9001,Low,27.77,4.03,True,False,False
8003,4.342707388379988,2.919561044565772,1.6957542694419767,North,Fam_07,Processing,,ISO9001,,20.14,6.78,False,False,True
8004,5.221348634177732,4.652645710010476,2.488666046768033,North,Fam_13,Assembly,Medium,ISO9001,,22.85,8.38,True,False,False
8005,1.770714229683355,3.1541302181876425,1.7401048917369957,East,Fam_16,Processing,No Fault,ISO9001,Medium,24.0,9.35,True,False,False
8006,4.621300883664672,4.32108614526197,3.36456581781196,North,Fam_26,Assembly,No Fault,ISO9001,High,25.81,14.9,False,False,True
8007,4.911808861007496,,1.5576383875351116,East,Fam_06,Processing,No Fault,ISO9001,Low,19.13,8.18,False,False,True
8008,1.757565063215891,4.187753860645865,3.3331625371211637,West,Fam_35,Processing,No Fault,ISO9001,High,26.94,13.8,False,False,True
8009,6.03678686529612,16.831275835864936,7.170289776850121,South,Fam_32,Assembly,No Fault,ISO9001,High,21.7,6.72,False,True,False
8010,2.746752370342091,3.2214551198471755,1.3510056757915994,East,Fam_02,Processing,No Fault,ISO9001,,25.95,4.94,True,False,False
8011,7.612899147648051,2.2730826257123025,2.279422282632864,South,Fam_13,Assembly,No Fault,ISO9001,Medium,23.45,13.13,True,False,False
8012,5.488146977522021,2.9419056440118845,1.1471425258227903,South,Fam_03,Processing,No Fault,ISO9001,Low,20.39,3.14,False,False,True
8013,5.735691474050602,3.800151921517698,1.5776799917185191,East,Fam_24,Init,No Fault,ISO9001,Medium,21.47,6.47,True,False,False
8014,1.6998609653073815,3.6055808957082585,1.4979680274561633,North,Fam_01,Init,No Fault,ISO9001,Medium,21.05,5.39,False,False,True
8015,,3.816391059396257,1.5755633547471937,North,Fam_18,Processing,No Fault,ISO9001,Medium,27.7,5.39,False,False,True
8016,,2.570717191896361,,East,Fam_07,Assembly,Low,ISO9001,Low,22.17,8.35,False,False,True
8017,4.5566266058653,4.398044326844087,1.6844491320776682,South,Fam_07,Assembly,No Fault,ISO9001,Low,18.71,5.07,True,False,False
8018,8.996480547942213,3.0083835000818024,,South,Fam_04,Final,No Fault,ISO9001,High,21.98,3.63,False,False,True
8019,4.0116838780997135,6.0462581763790695,2.977389390092253,West,Fam_23,Init,,ISO9001,High,20.62,7.13,False,True,False
8020,0.990360079553583,3.781179056990654,1.977285275517647,West,Fam_16,Processing,No Fault,ISO9001,Low,19.0,7.77,True,False,False
8021,3.803131316798668,9.059092807164015,4.477092773358564,South,Fam_22,Assembly,No Fault,ISO9001,High,18.74,10.58,False,True,False
8022,5.361941031597497,2.8250383973225475,1.5189688786059488,North,Fam_09,Assembly,,ISO9001,Medium,20.83,5.81,False,False,True
8023,2.774904043553972,2.856044939134824,1.0087406934725347,South,Fam_27,Final,No Fault,ISO9001,Low,29.23,5.47,True,False,False
8024,,,1.8027204369957572,North,Fam_21,Assembly,No Fault,ISO9001,Medium,21.41,8.12,False,False,True
8025,1.9567264911682365,2.8994309962101035,1.645324811416731,East,Fam_01,Processing,No Fault,ISO9001,Medium,26.77,7.91,True,False,False
8026,3.9557204620189728,2.5484839084667845,,East,Fam_07,Init,No Fault,ISO9001,Medium,,,False,False,True
8027,2.885017931922342,3.3638476735993064,2.135560246002361,South,Fam_02,Processing,,ISO9001,Medium,20.98,10.04,True,False,False
8028,5.797897164246843,6.20528978932907,2.525648989963791,East,Fam_16,Assembly,No Fault,ISO9001,Low,14.76,4.28,False,True,False
8029,,2.8165285998904053,1.9500494513736837,North,Fam_05,Init,No Fault,ISO9001,Low,16.15,8.53,False,False,True
8030,4.398717860227045,4.713099707284236,2.1545763028648794,East,Fam_04,Processing,No Fault,ISO9001,Low,31.03,7.54,True,False,False
8031,5.5012806650035415,3.0149468135286708,2.494729070140176,North,Fam_01,Assembly,No Fault,ISO9001,High,27.4,12.04,False,True,False
8032,2.282366293381551,2.1486754474007985,1.387682497778478,North,Fam_01,Assembly,Low,ISO9001,Medium,21.38,9.0,True,False,False
8033,4.087019137508691,2.641283859378848,2.4487874061542745,North,Fam_14,Init,No Fault,ISO9001,High,20.41,12.43,True,False,False
8034,5.8959402426449845,2.304870830677779,1.883777666735745,East,Fam_11,Assembly,No Fault,ISO9001,,19.22,10.32,False,False,True
8035,5.134022402902093,5.1395963182320425,1.6649987975781009,East,Fam_23,Final,No Fault,ISO9001,High,22.65,3.01,True,False,False
