device_info,sensor_packet,runtime_hours,lubrication_index,machine_health_index,operation_mode,plant_section,product_family,production_stage,fault_severity,certification_level,output_quality
BOT-5522,T:21.97 V:8.42 H:38.4,7.403751806162893,2.8571711759984137,1.6609570777794498,auto,North,Fam_28,Init,No Fault,ISO9001,
MCH-6879,T:19.49 V:12.07 H:49.5,7.647181980416606,2.4203485583509097,2.2119626622970703,auto,North,Fam_22,Assembly,,ISO9001,Low
LINE-3547,T:29.16 V:9.24 H:44.2,3.497604143591814,4.138963001142686,2.319599549689439,semi_auto,East,Fam_05,Processing,Low,ISO9001,Low
MCH-1961,T:20.44 V:10.47 H:46.5,5.562024778864116,6.514748367975794,3.4948137614447328,manual,West,Fam_02,Processing,No Fault,ISO9001,High
LINE-5567,T:18.93 V:8.86 H:38.2,5.012835347796591,3.3958689230762107,2.0689558930781367,semi_auto,West,Fam_14,Init,No Fault,ISO9001,Medium
BOT-8372,T:24.25 V:8.21 H:49.0,3.588613652971824,4.212210562151812,2.323319994682648,semi_auto,East,Fam_03,Assembly,No Fault,ISO9001,Medium
BOT-2740,T:19.33 V:8.42 H:40.0,3.06750806527035,1.9196325810383803,1.3701865629079177,semi_auto,East,Fam_03,Init,No Fault,ISO9001,Low
MCH-9218,T:22.05 V:8.22 H:62.9,1.618117204715741,3.762991408969191,1.957974775348734,semi_auto,West,Fam_34,Assembly,No Fault,ISO9001,Medium
LINE-7080,T:27.20 V:14.29 H:41.9,5.587046018024096,5.171325829812493,3.258824235705657,auto,East,Fam_15,Processing,No Fault,ISO9001,High
LINE-2745,T:24.77 V:8.11 H:40.0,7.195482898553674,3.8064988828277033,2.0546686545186006,auto,East,Fam_22,Processing,No Fault,ISO9001,High
LINE-4277,T:23.89 V:12.05 H:48.5,,,2.3598366791499674,auto,East,Fam_04,Assembly,No Fault,ISO9001,High
BOT-3765,T:29.42 V:11.47 H:71.1,3.4380760048176073,2.256122727599091,1.8426473683346536,semi_auto,East,Fam_21,Init,No Fault,ISO9001,Low
MCH-5870,T:22.56 V:11.99 H:50.6,3.426575008563697,3.9315315500342574,2.9258913866204916,semi_auto,North,Fam_15,Processing,No Fault,ISO9001,High
LINE-9151,T:21.16 V:14.68 H:38.4,4.589012084661237,3.216790140713615,2.9841561959043537,auto,West,Fam_02,Init,No Fault,ISO9001,High
LINE-3903,T:25.20 V:8.74 H:47.1,5.486800744543483,,3.1615280716728917,auto,South,Fam_02,Processing,,ISO9001,High
MCH-3643,T:23.95 V:4.00 H:52.0,2.931667781730433,4.730677481920455,1.8361878408734211,auto,East,Fam_07,Processing,No Fault,ISO9001,Medium
LINE-7772,T:23.82 V:1.13 H:60.4,5.143294447155955,3.0913678721488855,,semi_auto,North,Fam_01,Assembly,No Fault,ISO9001,Medium
LINE-2174,T:20.08 V:10.81 H:56.5,5.964511126735223,3.012973619200323,2.2470919401140486,auto,West,Fam_17,Assembly,No Fault,ISO9001,High
LINE-9207,T:25.33 V:13.37 H:50.5,6.246992080461186,7.247570491367195,4.274153774061239,manual,East,Fam_02,Assembly,Medium,ISO9001,High
MCH-7880,T:25.01 V:7.34 H:52.7,4.037876270541785,2.4288707031031684,1.111703824688249,semi_auto,North,Fam_25,Final,No Fault,ISO9001,Medium
LINE-4723,T:18.85 V:6.03 H:46.8,1.768408776598117,2.6052050615447286,1.083547452770973,semi_auto,North,Fam_09,Assembly,No Fault,ISO9001,Low
LINE-1795,T:27.67 V:5.73 H:67.7,3.406142602663489,3.4741330628551923,1.6287601743316853,semi_auto,South,Fam_10,Final,No Fault,ISO9001,Medium
MCH-7562,T:23.69 V:11.55 H:57.1,5.831191292841928,7.983379025590718,4.442150126529532,manual,East,Fam_25,Processing,No Fault,ISO9001,High
MCH-1304,T:23.37 V:4.47 H:43.3,7.075309439313471,4.329500440785662,1.862906557925821,semi_auto,North,Fam_16,Assembly,No Fault,ISO9001,High
BOT-3997,T:28.97 V:8.39 H:49.2,7.185541352539482,4.028810889037698,2.151204190266317,auto,East,Fam_27,Assembly,No Fault,ISO9001,High
LINE-6208,T:30.68 V:11.02 H:35.6,3.088159391176068,3.0445301820364272,2.30510276457871,semi_auto,South,Fam_11,Processing,Low,ISO9001,Low
MCH-2911,T:23.81 V:11.70 H:53.1,1.411302857352514,2.3702681730655493,1.9192200041785266,semi_auto,East,Fam_02,Processing,No Fault,ISO9001,Medium
BOT-1061,T:24.11 V:8.18 H:54.7,3.833957351757059,4.115969194234439,2.378889613671931,manual,East,Fam_16,Processing,No Fault,ISO9001,Medium
MCH-2041,T:23.16 V:6.21 H:49.9,2.5564788731714208,3.0105618617991814,1.4538203239118832,auto,West,Fam_01,Processing,No Fault,ISO9001,Medium
LINE-2500,T:17.02 V:7.88 H:69.7,2.920755203234234,3.79788366457301,1.9046616554132902,auto,East,Fam_19,Processing,No Fault,ISO9001,Low
BOT-7030,T:21.35 V:7.33 H:41.5,3.7945154199663476,2.389890591371651,1.605435391340805,auto,West,Fam_12,Processing,No Fault,ISO9001,High
BOT-6074,T:20.19 V:8.63 H:51.0,4.5848948957819005,,1.8249271603341433,semi_auto,South,Fam_02,Processing,No Fault,ISO9001,Medium
LINE-9048,,4.3655729593267605,3.255708077857922,1.9855646148617867,semi_auto,North,Fam_38,Final,No Fault,ISO9001,Medium
BOT-1855,T:26.05 V:9.35 H:44.4,2.516178726295536,5.93295547361416,2.886179922651314,auto,North,Fam_28,Processing,No Fault,ISO9001,Medium
MCH-3804,T:19.07 V:6.01 H:35.6,0.4859948425686126,5.754436017988717,2.589490692553245,auto,West,Fam_10,Assembly,Medium,ISO9001,Low
LINE-8028,T:20.36 V:7.68 H:32.9,2.54069077222102,1.6673443649926336,1.3524202835054686,semi_auto,East,Fam_02,Final,No Fault,ISO9001,Low
MCH-5024,T:26.20 V:4.88 H:78.7,3.4618299655579574,3.7654666571832247,1.3869876024353798,semi_auto,South,Fam_01,Assembly,,ISO9001,Medium
BOT-7924,T:23.33 V:7.69 H:44.4,4.571933106400712,4.2631031526324445,2.01498317167292,auto,North,Fam_02,Final,No Fault,ISO9001,High
LINE-5377,T:21.94 V:11.19 H:49.4,5.944376316168882,6.319176334969906,3.727672090864012,auto,South,Fam_08,Processing,No Fault,ISO9001,High
LINE-8870,T:18.47 V:6.44 H:47.0,0.23985460703514827,4.753193070303335,2.1259531403614433,auto,East,Fam_18,Final,No Fault,ISO9001,Low
MCH-3151,T:19.14 V:7.39 H:38.7,5.917935480166816,9.766687627459547,4.447074565647796,auto,South,Fam_30,Processing,No Fault,ISO9001,
BOT-6288,T:24.74 V:5.14 H:76.8,10.049053411459118,4.760317766093231,1.8835416914501968,auto,South,Fam_07,Assembly,No Fault,ISO9001,Medium
MCH-8858,T:23.96 V:6.73 H:47.5,1.2244801297763548,3.6614723137727028,1.93011989772407,semi_auto,South,Fam_09,Processing,No Fault,ISO9001,Low
BOT-9671,T:28.70 V:18.68 H:70.2,4.4579467862195035,4.31727267403252,3.8796511640941893,auto,East,Fam_22,Init,No Fault,ISO9001,High
MCH-6564,T:20.82 V:5.13 H:53.9,6.977715320169974,9.201602710738264,3.8687054140507633,manual,South,Fam_23,Final,No Fault,ISO9001,High
BOT-2525,T:32.12 V:11.12 H:29.3,3.6194101359618145,4.0135360198013466,2.5608529001041855,auto,South,Fam_30,Assembly,Low,ISO9001,Low
MCH-7868,T:25.00 V:5.88 H:38.6,8.092539344333376,4.152178381720703,1.8791326563615112,auto,South,Fam_38,Assembly,No Fault,ISO9001,High
MCH-2842,T:19.21 V:8.33 H:41.5,6.638721680869379,3.270073518995858,2.1965022675963306,semi_auto,North,Fam_01,Processing,No Fault,ISO9001,Medium
BOT-6150,T:26.25 V:6.29 H:48.5,,2.005663545705588,1.3209588026583416,auto,West,Fam_01,Processing,Low,ISO9001,Medium
MCH-2606,T:27.52 V:9.97 H:40.9,3.7261609401600277,5.901251818171223,3.3117795030651473,auto,West,Fam_02,Assembly,No Fault,ISO9001,High
LINE-6322,T:21.34 V:8.88 H:52.9,0.6700012179503283,2.801068549630521,1.7077406174131506,auto,South,Fam_09,Assembly,No Fault,ISO9001,Low
MCH-7422,T:28.76 V:3.36 H:52.5,0.8350538445943603,5.580773093982454,2.091721930082798,semi_auto,South,Fam_01,Assembly,No Fault,ISO9001,Low
BOT-7341,T:22.04 V:12.66 H:42.1,3.2396271685523024,1.551670913572414,1.6042762615380033,semi_auto,North,Fam_31,Processing,No Fault,ISO9001,Medium
MCH-6716,T:24.98 V:7.33 H:54.5,1.7356197334696197,6.710383526151532,2.9218925301909096,manual,West,Fam_33,Assembly,No Fault,ISO9001,Medium
LINE-9670,T:24.02 V:10.43 H:60.9,3.1843419029380144,2.9168469247669404,2.1109805363670326,auto,North,Fam_03,Init,No Fault,ISO9001,High
MCH-9462,T:24.56 V:9.17 H:40.3,6.6933934920532145,,2.594767973160343,auto,West,Fam_10,Assembly,No Fault,ISO9001,High
BOT-8216,T:24.58 V:6.71 H:34.3,7.347989390306302,3.486185936909612,1.7836332581106629,semi_auto,South,Fam_35,Processing,,ISO9001,High
MCH-6282,T:22.56 V:11.83 H:44.2,4.012430833609353,,2.369384129320235,auto,North,Fam_26,Final,No Fault,ISO9001,High
MCH-7012,T:26.93 V:4.79 H:31.0,0.6456041913643242,,,auto,North,Fam_36,Final,No Fault,ISO9001,Low
BOT-2282,T:22.77 V:8.90 H:49.1,2.919594781732568,3.1273997334103485,1.8983464215275778,semi_auto,East,Fam_40,Init,No Fault,ISO9001,High
BOT-8122,T:22.18 V:4.18 H:47.2,4.892421292512449,2.768129945277485,1.1004902590166543,semi_auto,South,Fam_27,Assembly,No Fault,ISO9001,Medium
MCH-3284,T:19.89 V:9.31 H:38.3,3.4027388936293486,3.4245915361167802,2.279109022620095,auto,East,Fam_33,Assembly,No Fault,ISO9001,Medium
LINE-5091,T:20.83 V:10.42 H:43.8,4.16295269246537,4.478433268598101,2.597682656131917,semi_auto,West,Fam_04,Final,No Fault,ISO9001,High
MCH-6916,T:20.91 V:10.10 H:38.8,1.7995174385231574,3.960138290646627,,auto,East,Fam_32,Assembly,No Fault,ISO9001,Low
BOT-9311,T:21.07 V:8.46 H:52.7,5.119683407209131,5.0452967673041496,2.496670791884674,semi_auto,West,Fam_20,Assembly,No Fault,ISO9001,High
MCH-2176,T:20.16 V:4.74 H:50.0,1.1322093173894525,,,semi_auto,South,Fam_05,Init,,ISO9001,Low
MCH-2849,T:22.76 V:8.43 H:45.1,8.117835079773158,2.1734926675619004,1.509502453986051,semi_auto,East,Fam_33,Processing,No Fault,ISO9001,Medium
BOT-9794,T:17.10 V:13.30 H:29.3,2.8523747860353224,4.468543950962494,3.1579403913656554,semi_auto,North,Fam_06,Processing,No Fault,ISO9001,Medium
MCH-6102,T:23.63 V:6.21 H:50.8,4.013679234249148,7.937425209583964,3.2600884641336743,semi_auto,South,Fam_03,Assembly,Low,ISO9001,High
BOT-9666,T:21.39 V:12.81 H:70.5,2.3598646157735184,3.4889305029111264,3.1221633833059173,semi_auto,East,Fam_26,Final,No Fault,ISO9001,High
BOT-9219,T:23.41 V:11.27 H:58.8,8.253681372597296,3.966447223942477,2.4955945851055175,auto,South,Fam_02,Processing,No Fault,ISO9001,High
LINE-7222,T:28.50 V:8.56 H:40.2,1.9216777990057488,2.657266751364207,1.5422859395099262,semi_auto,East,Fam_02,Init,No Fault,ISO9001,Low
LINE-1980,,0.8646314045960415,3.0722168102289595,1.7209983455971043,auto,North,Fam_24,Processing,No Fault,ISO9001,Low
LINE-2273,T:23.41 V:7.57 H:59.7,0.963834153253027,2.52465226311734,1.3225468556472109,auto,East,Fam_01,Init,No Fault,ISO9001,Medium
LINE-2904,T:22.92 V:4.18 H:50.9,7.349327661598464,2.998004954581838,1.0604878310866248,auto,East,Fam_16,Assembly,No Fault,ISO9001,Medium
MCH-9911,T:22.30 V:7.50 H:50.6,1.7425091375418678,3.1338235172102094,1.68589050494962,semi_auto,East,Fam_19,Processing,No Fault,ISO9001,Medium
LINE-5029,T:18.80 V:11.59 H:56.8,4.200081505197217,3.47492489412389,2.463340961096135,auto,East,Fam_09,Final,No Fault,ISO9001,Medium
BOT-7228,T:22.46 V:8.71 H:52.9,,5.156972516155274,2.7804217153865056,semi_auto,East,Fam_16,Processing,No Fault,ISO9001,High
BOT-9168,T:23.19 V:8.05 H:60.8,5.085442055844812,2.362569659295854,,auto,North,Fam_05,Final,,ISO9001,Low
LINE-1715,T:22.76 V:5.64 H:45.3,6.29277353668302,9.802915430826774,4.018867814953623,manual,East,Fam_14,Processing,No Fault,ISO9001,High
MCH-4444,T:27.89 V:5.48 H:53.1,,3.93862683115739,1.5613594954332013,auto,East,Fam_05,Processing,No Fault,ISO9001,Low
MCH-1488,T:28.68 V:8.54 H:51.1,4.780860785330282,3.956174492245397,2.2200929898916906,auto,East,Fam_20,Assembly,No Fault,ISO9001,Medium
BOT-5001,T:21.89 V:8.97 H:54.0,6.157466885221943,1.253678145266526,0.8737692300211124,semi_auto,West,Fam_12,Assembly,No Fault,ISO9001,Medium
BOT-3321,T:29.49 V:7.22 H:41.6,2.4615736004486783,2.545784379497027,1.5246901847140846,auto,East,Fam_27,Processing,No Fault,ISO9001,Low
BOT-1910,T:19.74 V:11.77 H:52.5,0.5787946836191117,1.7126508266091707,1.8404980432827256,semi_auto,East,Fam_06,Assembly,No Fault,ISO9001,Low
BOT-2995,T:24.18 V:5.32 H:56.5,5.455657537603634,1.7913086265675904,0.646091501764378,auto,West,Fam_22,Processing,,ISO9001,Medium
BOT-9781,T:30.80 V:9.54 H:71.7,2.095416459384382,5.8159871907826535,3.063862176067081,auto,East,Fam_40,Final,No Fault,ISO9001,Medium
MCH-2710,T:19.32 V:10.43 H:33.2,,,2.070817445585967,auto,North,Fam_14,Final,No Fault,ISO9001,Medium
LINE-7942,T:22.99 V:5.10 H:40.9,6.548968912520126,5.2487690444577915,2.1049901121595966,auto,South,Fam_14,Assembly,Low,ISO9001,Medium
LINE-3634,T:24.92 V:14.09 H:62.5,1.7794528773170912,4.398853835546398,3.156660375179955,semi_auto,West,Fam_33,Assembly,No Fault,ISO9001,High
BOT-6569,T:25.22 V:6.30 H:46.4,2.8372728674324104,2.686547137441417,1.3894485111187185,auto,North,Fam_14,Assembly,,ISO9001,Medium
LINE-3302,T:28.42 V:7.96 H:44.3,3.2109527732566012,5.5696606109330355,2.7647964573536243,auto,North,Fam_01,Assembly,No Fault,ISO9001,
MCH-6950,T:29.08 V:7.65 H:58.8,1.599542798492327,4.412718581797888,2.6268089135539525,manual,West,Fam_07,Init,No Fault,ISO9001,Low
LINE-2493,T:23.73 V:6.45 H:57.0,2.444478862071989,7.153666425725377,3.1452491295917477,auto,West,Fam_35,Assembly,No Fault,ISO9001,High
MCH-6738,T:19.48 V:6.51 H:44.0,1.614015625368085,4.837790202993719,2.2808602599097823,auto,East,Fam_07,Processing,,ISO9001,Low
LINE-9367,T:19.07 V:5.43 H:60.2,5.2855403671652805,3.6750285326881174,1.7312550165659815,semi_auto,North,Fam_06,Processing,,ISO9001,Medium
LINE-8407,T:20.44 V:5.91 H:43.6,2.9207042022031846,,1.6997299673141484,auto,West,Fam_09,Processing,No Fault,ISO9001,Low
BOT-7312,T:27.88 V:5.18 H:56.2,2.262268199586978,3.3702435441433516,1.4409721104130262,semi_auto,South,Fam_10,Assembly,Medium,ISO9001,Low
BOT-5023,T:25.56 V:9.18 H:62.1,6.704390518336506,,1.8682168823110887,auto,South,Fam_07,Assembly,No Fault,ISO9001,High
BOT-1418,T:22.53 V:8.02 H:65.7,3.135310573082692,2.884676719191865,1.4564489337711781,auto,South,Fam_06,Final,No Fault,ISO9001,Medium
BOT-9288,T:27.67 V:8.77 H:59.7,4.31327516935785,,2.104250515911342,semi_auto,West,Fam_09,Processing,No Fault,ISO9001,Medium
BOT-2062,T:25.66 V:7.51 H:62.1,2.7043729926135707,6.088371860768698,2.8041603886093713,auto,South,Fam_01,Processing,No Fault,ISO9001,High
BOT-3228,T:19.88 V:6.84 H:63.3,5.755923179127019,3.893941730096015,1.913944150925234,manual,South,Fam_03,Assembly,No Fault,ISO9001,Low
BOT-3009,T:30.28 V:4.08 H:55.6,,4.05766209455568,1.3649477230782927,semi_auto,South,Fam_04,Assembly,Low,ISO9001,Low
BOT-2836,T:20.53 V:8.98 H:45.8,1.2065700956999974,6.881927289506621,3.359825124858326,semi_auto,West,Fam_04,Processing,No Fault,ISO9001,High
MCH-1429,T:19.31 V:6.19 H:46.5,2.3625875145939297,3.67167756762779,1.7750628704651794,auto,South,Fam_26,Assembly,No Fault,ISO9001,Low
MCH-8651,T:20.02 V:11.38 H:39.3,5.591530853566086,3.5229747910749474,2.316439910299478,auto,East,Fam_32,Processing,Low,ISO9001,Medium
BOT-6754,T:28.61 V:11.37 H:36.7,4.672205071215391,3.889281250319157,2.688243772091476,auto,East,Fam_15,Processing,No Fault,ISO9001,High
MCH-4329,T:28.13 V:11.83 H:48.8,2.372412139165729,2.763408552503594,2.1827033658610926,auto,East,Fam_02,Assembly,No Fault,ISO9001,Low
BOT-9595,T:29.40 V:5.53 H:40.2,1.8640161271835374,2.8800254242969805,1.478168104719132,auto,East,Fam_24,Processing,No Fault,ISO9001,Low
LINE-3681,T:19.96 V:8.21 H:58.3,4.221882336762831,3.466259369500723,2.00012379170135,manual,East,Fam_01,Init,No Fault,ISO9001,Medium
LINE-7228,T:27.18 V:11.41 H:45.9,1.6233946317600239,2.223410159634507,1.9650320193148239,auto,South,Fam_10,Processing,No Fault,ISO9001,
BOT-2254,T:24.49 V:8.33 H:58.5,1.6920599539633863,5.80988712459606,,auto,South,Fam_03,Assembly,No Fault,ISO9001,High
LINE-3744,T:22.97 V:5.59 H:57.1,3.625224036377867,4.50558465246043,1.819384455052898,semi_auto,North,Fam_02,Processing,,ISO9001,Medium
BOT-8435,T:26.27 V:6.67 H:46.5,4.450151738553856,3.829794936127024,1.8996282099362012,auto,North,Fam_29,Init,No Fault,ISO9001,Medium
MCH-5988,T:21.12 V:3.51 H:57.1,2.3103441963334594,2.856824648526605,1.0961122726137127,auto,South,Fam_05,Processing,,ISO9001,Low
BOT-8598,T:29.23 V:10.73 H:59.4,5.965397747878727,1.9407400591171236,,auto,South,Fam_16,Init,No Fault,ISO9001,Medium
BOT-9497,T:30.28 V:9.53 H:64.5,1.1801462877332263,3.4545225428224775,2.2972031920343077,semi_auto,East,Fam_32,Assembly,No Fault,ISO9001,Low
BOT-7132,T:24.71 V:9.09 H:48.2,1.913986417622552,6.739613022323392,3.464823404610786,auto,West,Fam_02,Processing,No Fault,ISO9001,High
LINE-5845,,1.9962251680011824,2.1505252107292487,1.4809817433991246,semi_auto,East,Fam_09,Processing,No Fault,ISO9001,Low
LINE-8332,,7.975075263483943,1.66782664902073,1.3259988988879057,auto,West,Fam_03,Processing,No Fault,ISO9001,High
LINE-2912,T:19.87 V:11.29 H:28.8,1.9811360483995348,,2.9926405045786018,auto,North,Fam_27,Final,No Fault,ISO9001,High
MCH-8698,T:17.13 V:9.07 H:42.2,6.073898254310821,2.9141588140378185,1.8995927729990787,semi_auto,East,Fam_11,Processing,No Fault,ISO9001,
LINE-8523,T:22.82 V:9.14 H:48.4,4.18749617074604,3.632458466705321,2.3089299449762226,semi_auto,North,Fam_14,Assembly,No Fault,ISO9001,High
LINE-1351,T:27.11 V:15.59 H:57.4,1.071078606271126,,3.066914346516545,semi_auto,North,Fam_04,Processing,No Fault,ISO9001,High
BOT-4685,T:28.76 V:4.74 H:49.4,5.963911792577032,2.9562527948026593,1.4462976349241974,semi_auto,North,Fam_06,Final,No Fault,ISO9001,Medium
LINE-5974,T:31.26 V:9.37 H:42.3,7.569403959646364,2.2866308121404035,1.69091767586487,semi_auto,South,Fam_40,Init,No Fault,ISO9001,Low
BOT-2800,T:26.96 V:13.22 H:61.6,5.284144022559708,3.8073868816558276,3.1684364396796223,semi_auto,East,Fam_24,Init,No Fault,ISO9001,High
LINE-8149,T:29.28 V:5.07 H:62.7,3.639991556138787,3.477473802566178,1.2519419952080966,semi_auto,North,Fam_10,Processing,,ISO9001,Low
LINE-2378,T:29.34 V:6.39 H:36.2,,2.1022867005645254,1.0003164340087314,semi_auto,East,Fam_34,Final,No Fault,ISO9001,Low
BOT-8691,T:33.64 V:9.19 H:54.7,7.936589254690169,4.689688879688501,2.6160330016415774,auto,South,Fam_24,Init,No Fault,ISO9001,Low
MCH-7004,T:23.91 V:8.06 H:44.5,1.6602215028380196,3.145546490438212,1.9296629721333234,auto,East,Fam_26,Processing,No Fault,ISO9001,Low
MCH-6907,T:28.67 V:5.49 H:43.2,,,0.9822637387475663,semi_auto,East,Fam_05,Processing,Low,ISO9001,Low
BOT-6920,T:20.45 V:8.30 H:51.6,3.2485066729582224,6.065727092725519,2.920979659141076,semi_auto,East,Fam_27,Init,No Fault,ISO9001,High
LINE-4503,T:21.47 V:7.70 H:58.8,2.376060402249766,5.8401169162114135,2.823249814381094,auto,West,Fam_09,Final,No Fault,ISO9001,Medium
BOT-3524,T:21.50 V:7.20 H:39.5,4.453840146315883,4.591606619326128,,auto,West,Fam_27,Final,,ISO9001,High
LINE-7483,T:17.44 V:10.43 H:44.5,2.7021579962887445,,,auto,North,Fam_05,Processing,No Fault,ISO9001,Low
LINE-5755,T:23.22 V:8.65 H:46.1,2.540338673135204,2.440643994179432,1.563830536760236,semi_auto,East,Fam_25,Processing,No Fault,ISO9001,Medium
LINE-7393,T:18.77 V:5.99 H:48.5,4.438895763025253,7.575019229969367,3.4374531201793306,manual,East,Fam_33,Processing,No Fault,ISO9001,Medium
BOT-9667,T:22.07 V:5.93 H:61.9,7.994374736534086,2.5775251056065853,1.4894009313430356,auto,North,Fam_12,Processing,Low,ISO9001,High
LINE-2550,T:25.54 V:9.49 H:51.0,6.4880887933398315,5.354610812849131,3.0094820940457865,manual,North,Fam_40,Processing,No Fault,ISO9001,High
LINE-8771,T:22.21 V:10.97 H:68.7,1.718713902608652,4.327399209955174,2.6983709385907546,semi_auto,East,Fam_01,Processing,No Fault,ISO9001,High
LINE-3271,T:28.21 V:8.01 H:52.7,7.362902252036769,2.767614173159944,1.625713093316563,auto,East,Fam_05,Processing,No Fault,ISO9001,Low
LINE-2828,T:29.04 V:4.97 H:53.2,5.052858569160249,3.4888710576614517,1.259798823924556,auto,East,Fam_30,Processing,No Fault,ISO9001,Low
BOT-5062,T:21.72 V:5.60 H:53.0,2.5372290245732105,2.588020747958691,1.1942731237874296,auto,West,Fam_09,Assembly,,ISO9001,Low
BOT-7174,T:20.44 V:3.65 H:40.6,4.039900377411258,4.26762012678115,1.748346947870293,semi_auto,East,Fam_30,Init,No Fault,ISO9001,Medium
BOT-9078,T:26.04 V:7.71 H:39.8,2.5713107491706992,3.29265810161584,,auto,South,Fam_04,Processing,No Fault,ISO9001,Medium
LINE-2767,T:19.72 V:14.96 H:45.1,5.733773310150327,4.053350311116018,3.1562224584260297,auto,North,Fam_03,Init,No Fault,ISO9001,High
BOT-4146,T:18.98 V:7.07 H:47.7,2.2478266792907826,8.542478529648049,,manual,North,Fam_11,Processing,Low,ISO9001,Medium
LINE-1022,T:22.32 V:12.51 H:41.2,5.710685739957188,1.7770984348101126,2.1352658358351873,semi_auto,East,Fam_03,Init,No Fault,ISO9001,Medium
BOT-5097,T:27.66 V:6.95 H:61.0,3.5968046569496215,4.629328676349943,2.11682930807447,semi_auto,North,Fam_05,Final,No Fault,ISO9001,Low
MCH-5262,T:20.87 V:11.65 H:47.2,6.401175419194516,2.3736875589850794,,auto,North,Fam_07,Init,No Fault,ISO9001,Medium
BOT-6723,T:19.70 V:7.70 H:70.9,,3.57479558548792,2.038445484188914,semi_auto,West,Fam_17,Assembly,Low,ISO9001,Medium
LINE-4769,T:22.65 V:7.85 H:51.0,8.252034256999504,6.439876063540527,3.1083825041550472,auto,North,Fam_18,Final,No Fault,ISO9001,High
BOT-7184,T:18.47 V:10.84 H:64.7,4.655393488652429,,1.8264492367587717,semi_auto,West,Fam_01,Assembly,No Fault,ISO9001,Low
MCH-7921,T:19.30 V:4.71 H:49.6,4.257438361763246,2.55145709902159,1.0144682987558382,semi_auto,South,Fam_24,Assembly,No Fault,ISO9001,Low
BOT-3599,T:29.49 V:6.53 H:58.4,1.8291978997001004,4.285019924767483,1.9600909434354905,auto,South,Fam_27,Assembly,Medium,ISO9001,
BOT-2790,T:17.45 V:9.03 H:44.3,4.217647370479155,1.649500324446672,1.4278637792456303,auto,West,Fam_14,Final,No Fault,ISO9001,Low
MCH-1663,T:21.98 V:10.26 H:55.4,2.0281449597547345,4.5027802034217315,2.598205804665261,semi_auto,West,Fam_17,Processing,No Fault,ISO9001,High
LINE-4500,T:25.03 V:3.36 H:54.5,3.5068437596702036,1.7699744389988727,0.7846068201456444,semi_auto,West,Fam_28,Final,No Fault,ISO9001,Low
