device_info,sensor_packet,sunlight_hours,soil_moisture_index,soil_health_index,irrigation_type,region,crop_variety,growth_stage,disease_severity,certification_level,yield_category
NODE-3927,T=21.62|N=9.61|H=57.0,4.780845427170366,3.690274398564141,2.8329872296892074,drip,East,Var_37,Flowering,No Disease,ISO9001,High
NODE-1709,T=30.80|N=12.87|H=58.7,3.8928406113706258,4.203116719831534,3.7446302715732345,drip,South,Var_11,Maturity,No Disease,ISO9001,Medium
SENSOR-9576,T=27.78|N=9.81|H=53.5,2.7968731845704915,3.248037307359636,2.4493161077295773,drip,South,Var_15,Seedling,No Disease,ISO9001,Medium
DEV-4544,T=20.01|N=3.69|H=61.7,2.2677064410974808,2.440153481153307,0.9852409043491046,sprinkler,West,Var_01,Flowering,No Disease,ISO9001,Low
DEV-8508,T=26.21|N=10.81|H=51.0,1.9081091122603193,5.174628488656558,3.62304968672777,drip,South,Var_26,Maturity,No Disease,ISO9001,
DEV-2647,T=24.68|N=10.29|H=64.3,5.914680835744289,2.4331614742091827,2.401335646705861,sprinkler,East,Var_04,Maturity,No Disease,ISO9001,Medium
DEV-2848,T=18.41|N=8.65|H=30.5,5.870082995343816,4.433075335448832,2.7849087849134535,drip,South,Var_06,Vegetative,,ISO9001,Medium
DEV-7725,T=13.56|N=8.87|H=42.8,5.580359061045403,2.8270364550333524,2.454470581163503,drip,North,Var_35,Vegetative,Low,ISO9001,Low
NODE-8589,T=20.90|N=9.86|H=45.5,1.941457439005171,5.66645013582928,3.907496624584233,drip,North,Var_29,Maturity,No Disease,ISO9001,High
DEV-8652,,8.891383612544535,4.453397191594151,3.228642730419584,drip,South,Var_05,Vegetative,No Disease,ISO9001,High
DEV-5128,T=17.14|N=6.53|H=46.2,4.9757751437282085,4.318899846411321,,sprinkler,South,Var_03,Seedling,No Disease,ISO9001,Low
NODE-7799,T=22.25|N=8.39|H=52.3,6.324215379605912,2.670855056069114,,drip,South,Var_40,Flowering,No Disease,ISO9001,Medium
SENSOR-2496,T=31.91|N=5.25|H=47.8,5.885965884034345,4.37568444180504,,drip,East,Var_19,Flowering,No Disease,ISO9001,Low
DEV-8248,T=17.65|N=9.74|H=38.3,4.3921780643700306,3.7360944252620896,2.889946387232162,sprinkler,South,Var_18,Flowering,No Disease,ISO9001,Medium
NODE-7711,T=20.79|N=6.46|H=46.7,6.068818476966085,3.425282864492858,,sprinkler,East,Var_26,Vegetative,Low,ISO9001,Low
SENSOR-3356,T=19.10|N=6.79|H=42.6,2.8620785783669973,3.2431658044674956,1.943483689408593,drip,West,Var_02,Maturity,No Disease,ISO9001,Low
NODE-6782,T=24.51|N=9.63|H=68.1,3.0114562784645793,3.142064663720895,2.3430534919000063,sprinkler,East,Var_36,Seedling,No Disease,ISO9001,Medium
SENSOR-5488,T=21.73|N=8.86|H=44.3,2.5786410742456862,3.8266217470020716,2.8630843856570785,sprinkler,South,Var_01,Flowering,Low,ISO9001,Medium
DEV-7368,T=32.11|N=5.40|H=38.7,1.5079457289524756,2.810173292828653,1.5122970555924222,sprinkler,South,Var_07,Flowering,No Disease,ISO9001,Low
SENSOR-5816,T=20.76|N=3.84|H=52.8,3.4685561484223153,2.584908469659491,1.1845647852483887,drip,East,Var_30,Seedling,No Disease,ISO9001,Low
DEV-7610,T=22.07|N=5.25|H=49.8,4.394123530378497,2.2832689493078946,1.607735795462756,sprinkler,North,Var_08,Seedling,No Disease,ISO9001,Low
DEV-6142,T=27.27|N=11.13|H=53.9,3.374067363830725,4.638754543554938,3.7625678799790623,sprinkler,South,Var_01,Flowering,Low,ISO9001,High
SENSOR-8675,T=19.15|N=4.21|H=48.7,3.002386682814191,4.649054932909047,2.287512115874092,drip,South,Var_30,Seedling,No Disease,ISO9001,Low
SENSOR-3983,T=17.66|N=4.91|H=54.6,3.6615872627099955,3.815076008189415,2.0750966579730346,flood,North,Var_29,Vegetative,No Disease,ISO9001,Low
SENSOR-5609,T=27.46|N=13.52|H=52.5,3.325636494532049,3.7950998176885875,3.6544410460343704,drip,East,Var_06,Vegetative,No Disease,ISO9001,High
NODE-5968,T=27.21|N=14.97|H=57.9,4.492192425600053,3.3408428463416464,3.5325419584393494,sprinkler,West,Var_37,Seedling,No Disease,ISO9001,High
SENSOR-9725,T=26.97|N=8.38|H=58.4,4.490383257060591,2.393945604423074,1.9041675282606585,sprinkler,West,Var_07,Seedling,Low,ISO9001,Medium
NODE-2459,T=19.64|N=5.68|H=62.6,3.3029313704526855,7.746271350482727,4.082510897444473,flood,East,Var_22,Vegetative,No Disease,ISO9001,High
NODE-9045,T=24.66|N=12.58|H=61.4,3.2533017689939565,2.627722295181851,2.921696262473539,drip,East,Var_36,Flowering,No Disease,ISO9001,Medium
NODE-7425,T=24.89|N=4.60|H=54.9,1.5279084877577342,3.747135594127784,1.8248565162414934,sprinkler,South,Var_02,Vegetative,No Disease,ISO9001,Low
DEV-8861,T=20.73|N=5.55|H=65.2,3.5303777668413403,3.1570278060362353,1.7064692430718995,drip,East,Var_05,Flowering,No Disease,ISO9001,Low
SENSOR-3063,T=22.08|N=3.75|H=36.8,2.386908284337167,6.05527379850944,3.118860082199604,drip,South,Var_22,Seedling,No Disease,ISO9001,Medium
DEV-9794,T=24.27|N=5.28|H=61.0,4.460949308285139,2.32984997768833,1.6679867428262956,drip,West,Var_15,Vegetative,Low,ISO9001,Low
DEV-3959,,4.847628027940516,5.985992604895611,2.421930668217968,flood,West,Var_24,Vegetative,Low,ISO9001,Medium
NODE-5380,T=20.26|N=5.34|H=40.5,4.4962554255588465,5.843394131718072,2.915331799605674,sprinkler,West,Var_25,Vegetative,No Disease,ISO9001,Medium
DEV-1871,T=25.05|N=10.82|H=58.7,3.9924320965788533,6.188623226475966,4.10346367562528,drip,South,Var_12,Flowering,,ISO9001,High
DEV-2748,T=20.93|N=8.24|H=48.3,4.8033584877344095,3.3244495070756486,2.361586911850371,drip,North,Var_11,Vegetative,Low,ISO9001,Low
NODE-2611,T=25.37|N=9.25|H=43.8,8.23314279443168,6.107957275028575,3.9250842986926413,flood,North,Var_05,Vegetative,No Disease,ISO9001,High
NODE-4512,T=25.21|N=8.18|H=47.0,2.6580134640316606,4.5904128919649905,2.948068394184751,flood,East,Var_01,Vegetative,Low,ISO9001,Medium
DEV-1578,T=26.88|N=5.14|H=60.0,2.783143958696563,3.6619948113217404,2.224835720270254,drip,South,Var_06,Vegetative,No Disease,ISO9001,Medium
NODE-8213,T=25.88|N=8.03|H=49.9,1.4373209518878007,3.5440171335790756,2.4856373138962855,drip,East,Var_29,Seedling,No Disease,ISO9001,Medium
DEV-3912,T=22.10|N=5.16|H=49.6,0.8989726381686457,2.5561892925866028,1.3603782203573764,drip,East,Var_11,Maturity,No Disease,ISO9001,Low
NODE-8956,T=20.38|N=11.30|H=43.1,4.228434109430918,5.96884589203739,4.102082571154461,flood,East,Var_20,Flowering,Low,ISO9001,High
NODE-1975,T=19.56|N=6.01|H=35.5,3.1050928462326866,7.714504904264272,4.210653812320908,drip,West,Var_19,Flowering,Low,ISO9001,High
NODE-9742,T=22.42|N=5.31|H=70.6,7.449204897517705,7.071355380188364,3.5097966720548603,drip,North,Var_39,Seedling,No Disease,ISO9001,High
SENSOR-5810,T=27.36|N=7.19|H=38.8,3.920939849197306,6.8709989034519925,3.7185692375584822,sprinkler,South,Var_11,Vegetative,No Disease,ISO9001,High
SENSOR-3051,T=25.28|N=5.33|H=60.9,3.0838814477307768,2.4292568099782805,1.4059061356537348,drip,East,Var_39,Seedling,No Disease,ISO9001,Low
NODE-7143,T=25.14|N=5.74|H=45.2,3.2467735486270666,,2.6380246240673118,flood,West,Var_03,Flowering,No Disease,ISO9001,Medium
SENSOR-7912,T=23.20|N=8.99|H=68.7,3.5013254589860203,8.061750522087696,5.1957868566298435,flood,North,Var_23,Maturity,No Disease,ISO9001,High
NODE-9650,T=19.12|N=5.46|H=56.7,8.583574612151526,3.7734734988985275,2.0924309157889507,drip,South,Var_10,Flowering,No Disease,ISO9001,Low
SENSOR-8275,,3.4654587757025794,3.6758363591556478,2.620914548923952,sprinkler,North,Var_02,Vegetative,No Disease,ISO9001,Low
NODE-7793,T=23.41|N=9.81|H=49.7,6.337726295773346,2.5481337267114292,2.5512907583954143,sprinkler,East,Var_05,Vegetative,No Disease,ISO9001,High
NODE-5683,T=31.91|N=13.45|H=61.6,3.4906350989851678,3.5716725922263026,3.6111325071291467,drip,South,Var_20,Maturity,No Disease,ISO9001,Low
NODE-1410,T=19.83|N=7.69|H=51.8,1.985763194884556,3.6146091064327566,2.262653217224657,sprinkler,North,Var_23,Vegetative,No Disease,ISO9001,Low
SENSOR-6159,T=22.14|N=2.96|H=41.7,6.790705356034284,3.3200454140512616,1.1339917061140012,drip,East,Var_03,Flowering,No Disease,ISO9001,Low
DEV-4197,,2.7392879019346514,5.715069372981474,2.941066273100085,sprinkler,South,Var_28,Flowering,No Disease,ISO9001,High
NODE-7764,T=26.14|N=13.29|H=54.8,2.1588209665816347,2.8430205327659066,,sprinkler,South,Var_01,Vegetative,No Disease,ISO9001,High
SENSOR-3138,,3.081039667364563,4.122245548288426,2.7784703649674407,drip,South,Var_15,Vegetative,No Disease,ISO9001,Medium
DEV-5177,T=20.78|N=2.53|H=58.7,0.9108171448070291,3.637618238058047,1.0097363966454809,drip,North,Var_01,Vegetative,No Disease,ISO9001,Low
SENSOR-6644,T=23.94|N=6.35|H=72.3,3.484675502092627,3.2427846742636066,2.1518312542680658,sprinkler,West,Var_11,Maturity,No Disease,ISO9001,Medium
SENSOR-2142,T=19.55|N=8.49|H=47.3,3.3096611981645525,5.418758880144118,3.71509338024758,drip,East,Var_02,Flowering,Low,ISO9001,Medium
DEV-8449,T=30.99|N=6.19|H=51.1,1.281281675235461,3.905085691528516,2.3838639988073247,sprinkler,South,Var_25,Flowering,No Disease,ISO9001,Low
DEV-9574,T=27.73|N=8.51|H=53.0,3.1739588291583853,1.7877950902069086,1.3538267980694112,sprinkler,East,Var_06,Maturity,No Disease,ISO9001,Low
NODE-9049,T=20.55|N=9.73|H=44.8,4.743947138154813,4.099941670643358,2.9006479540952124,sprinkler,East,Var_01,Vegetative,Low,ISO9001,Medium
NODE-3394,T=24.22|N=9.89|H=49.8,2.4453865339955856,3.372070315394363,2.637908457901301,drip,East,Var_20,Vegetative,Low,ISO9001,Medium
DEV-4514,,3.260999379290072,3.455968875174279,1.8530265498301346,drip,East,Var_28,Vegetative,No Disease,ISO9001,
DEV-4259,T=19.60|N=7.47|H=52.5,6.4959480655677115,3.7202847662678367,2.3097595365726096,sprinkler,North,Var_13,Vegetative,No Disease,ISO9001,Medium
DEV-5131,T=22.91|N=5.15|H=38.6,1.8869106515463023,3.2423633915681904,1.2884221198245884,sprinkler,East,Var_01,Vegetative,No Disease,ISO9001,Low
DEV-9546,T=27.15|N=9.75|H=38.4,1.814387255743616,7.443456546972437,4.726437161455896,flood,South,Var_11,Maturity,No Disease,ISO9001,High
NODE-4468,T=26.34|N=6.25|H=48.4,2.3558348700452933,3.504930846213736,2.1758810582456216,sprinkler,South,Var_04,Vegetative,No Disease,ISO9001,Medium
DEV-3665,T=22.77|N=10.26|H=50.7,4.265961837261064,4.004282566946022,3.1227815560287513,sprinkler,North,Var_02,Flowering,No Disease,ISO9001,High
DEV-8282,T=26.98|N=5.80|H=63.5,5.732103065387448,2.72319462533724,1.6421656316930047,drip,North,Var_18,Vegetative,Low,ISO9001,Low
DEV-8089,T=17.74|N=12.32|H=46.6,4.526206459032673,7.5291111886400435,5.4053402343396435,flood,North,Var_29,Vegetative,No Disease,ISO9001,High
SENSOR-7097,T=20.42|N=12.65|H=50.4,4.808369986154726,2.577348460578389,3.241796727050566,drip,North,Var_36,Maturity,No Disease,ISO9001,Medium
DEV-2688,T=22.45|N=10.65|H=69.1,3.2428210138170876,3.85596306917693,,drip,West,Var_27,Maturity,No Disease,ISO9001,High
NODE-8043,T=16.61|N=4.94|H=55.5,1.5489541433703278,2.2079123465135755,0.7767187181415545,drip,East,Var_23,Vegetative,No Disease,ISO9001,Low
SENSOR-9862,T=26.58|N=4.90|H=58.4,3.3187943458537896,4.497628339334379,2.5580116653833747,flood,East,Var_31,Maturity,No Disease,ISO9001,High
SENSOR-8513,T=20.91|N=17.78|H=43.1,5.111164780323716,7.437046258320827,6.399935897886133,flood,East,Var_08,Vegetative,No Disease,ISO9001,High
NODE-1009,T=21.07|N=13.64|H=59.8,3.5483751749605617,4.580154309950991,,flood,West,Var_40,Vegetative,No Disease,ISO9001,High
DEV-9344,T=27.51|N=10.88|H=47.0,4.440718356439169,2.8040208482058486,2.7533648581585335,sprinkler,West,Var_02,Flowering,Low,ISO9001,Medium
NODE-6820,T=17.99|N=5.76|H=78.8,4.063714675386382,5.619040577804556,3.0761425507846156,drip,East,Var_04,Flowering,Low,ISO9001,Low
NODE-6387,T=22.73|N=13.08|H=62.6,2.9079852415892034,4.583056067901935,3.6881778427113106,drip,West,Var_15,Flowering,No Disease,ISO9001,High
DEV-6387,T=28.48|N=7.13|H=45.3,1.8843306846831247,3.7675131600453335,2.2445170209484444,sprinkler,East,Var_09,Flowering,No Disease,ISO9001,Low
SENSOR-6058,T=31.39|N=7.93|H=67.1,5.144019958613355,3.1774534503448644,2.074851678153898,drip,South,Var_29,Flowering,No Disease,ISO9001,Low
SENSOR-9408,T=20.31|N=6.19|H=53.1,1.5324133435791651,5.180911157383195,2.7499157099187115,drip,East,Var_12,Maturity,No Disease,ISO9001,Low
NODE-5867,T=29.74|N=8.00|H=49.1,0.9018689768518164,2.0191825136640267,1.5922086511153235,drip,West,Var_11,Maturity,No Disease,ISO9001,Low
DEV-6145,T=20.59|N=4.95|H=61.5,2.4609937482191766,4.004460254279452,2.296658435610099,drip,East,Var_30,Flowering,,ISO9001,Low
DEV-2449,T=27.88|N=3.86|H=61.7,1.4066770376584086,6.282582020299136,,sprinkler,South,Var_01,Vegetative,No Disease,ISO9001,Medium
DEV-5198,T=22.31|N=10.42|H=63.2,6.115525027714308,3.0004330692510783,2.7497027571510904,sprinkler,North,Var_01,Flowering,No Disease,ISO9001,High
SENSOR-5784,T=26.21|N=9.11|H=55.8,5.702195575213924,7.863051851214007,5.0736058251730265,flood,West,Var_06,Maturity,No Disease,ISO9001,High
SENSOR-7435,T=19.65|N=1.15|H=52.5,2.880646049598642,2.4372539569095206,0.24640463169770022,sprinkler,North,Var_01,Flowering,Low,ISO9001,Low
NODE-1126,T=23.96|N=6.77|H=55.5,4.940165448634785,2.2202524095525136,1.5698500842236849,drip,South,Var_20,Seedling,No Disease,ISO9001,Medium
DEV-5776,T=23.16|N=6.66|H=40.7,6.285776724309628,4.875980790437543,3.1139095623089674,drip,East,Var_01,Seedling,No Disease,ISO9001,High
SENSOR-9843,T=24.86|N=4.42|H=50.3,6.8175623037791615,2.8772363724372245,1.1451040565345258,sprinkler,South,Var_27,Flowering,No Disease,ISO9001,Medium
SENSOR-6902,T=19.96|N=8.52|H=54.3,5.457349070620574,4.333368868001407,3.1659402892267035,sprinkler,West,Var_01,Vegetative,No Disease,ISO9001,Medium
NODE-7834,T=23.00|N=8.76|H=32.9,1.6604252933173338,2.4367002925108148,2.0157436267236233,drip,North,Var_21,Flowering,Low,ISO9001,Low
DEV-8481,T=19.08|N=10.48|H=37.4,,6.305086921261549,4.298208255126871,drip,North,Var_18,Flowering,No Disease,ISO9001,High
NODE-4422,T=16.88|N=10.82|H=34.8,6.847188526947594,3.915834179117471,3.206877005988611,sprinkler,East,Var_18,Flowering,No Disease,ISO9001,Medium
NODE-9658,T=18.48|N=9.01|H=40.8,6.331821043111355,4.933236949985397,3.331926665481885,sprinkler,South,Var_11,Seedling,No Disease,ISO9001,High
DEV-6229,T=22.55|N=8.48|H=40.8,0.9488453149653415,7.0445122613993005,4.265488506481796,drip,South,Var_23,Flowering,Medium,ISO9001,High
SENSOR-5340,,1.506561849013909,4.364777845376703,2.465229036109423,sprinkler,West,Var_27,Seedling,,ISO9001,High
SENSOR-4771,T=21.71|N=10.89|H=38.9,3.1652362437221018,,3.4052705502161484,sprinkler,West,Var_04,Maturity,No Disease,ISO9001,High
NODE-6114,T=21.14|N=9.46|H=49.3,0.503643798033753,2.1783890200818754,2.045147168276405,drip,North,Var_09,Flowering,No Disease,ISO9001,
NODE-9865,T=25.79|N=7.55|H=48.0,5.029310582293045,5.835688351377917,3.284637583795977,flood,East,Var_02,Flowering,No Disease,ISO9001,High
DEV-9448,T=21.02|N=6.41|H=53.6,6.908798458378266,2.982412985764506,,sprinkler,North,Var_26,Flowering,No Disease,ISO9001,Medium
NODE-5479,T=20.43|N=5.95|H=39.8,2.7356671641148047,4.912287974429027,2.7008732551146157,drip,South,Var_17,Vegetative,No Disease,ISO9001,Low
SENSOR-3849,T=31.11|N=9.43|H=55.9,4.032802393899559,8.0878164209149,5.2360998998398625,flood,South,Var_38,Vegetative,No Disease,ISO9001,High
DEV-8263,T=22.67|N=8.53|H=49.9,4.67882010910255,3.916321795427017,,drip,North,Var_02,Flowering,Medium,ISO9001,
DEV-4264,T=26.21|N=6.61|H=47.5,,3.915779409421536,2.2218192586805046,drip,North,Var_20,Flowering,No Disease,ISO9001,Medium
DEV-5438,T=21.63|N=10.28|H=56.1,2.04271068552831,6.587897229912876,4.321006078196628,drip,South,Var_01,Vegetative,Medium,ISO9001,High
SENSOR-3297,T=18.51|N=6.92|H=46.6,3.479637916499691,3.517447033406504,2.3943043833969933,flood,North,Var_32,Vegetative,,ISO9001,
SENSOR-7109,T=29.31|N=6.96|H=49.2,4.179338488806428,3.4088545140718263,2.3636375596331543,sprinkler,East,Var_31,Flowering,No Disease,ISO9001,Medium
DEV-8738,T=32.67|N=9.61|H=57.9,1.1061727229337672,4.2474435138456705,3.065136108999761,drip,South,Var_09,Flowering,Low,ISO9001,Low
DEV-7826,T=21.82|N=7.41|H=51.2,7.004002844241844,3.9270824433694056,2.4439111990576103,sprinkler,South,Var_14,Vegetative,No Disease,ISO9001,High
SENSOR-4996,T=19.75|N=5.25|H=54.6,1.0226142863732606,3.7711638561988625,2.1060429271757855,drip,South,Var_19,Flowering,No Disease,ISO9001,Low
SENSOR-5216,T=22.08|N=9.29|H=50.4,5.026505232434282,2.149987137388765,1.7377716280748512,sprinkler,East,Var_06,Flowering,No Disease,ISO9001,Medium
SENSOR-2357,T=21.24|N=10.16|H=54.2,2.450174875635941,5.638862564817585,3.8397260359096705,drip,East,Var_01,Vegetative,No Disease,ISO9001,High
NODE-3706,T=23.05|N=11.01|H=57.8,5.862759934134779,4.3449736831515136,3.6971760039657164,drip,North,Var_32,Seedling,No Disease,ISO9001,High
NODE-6083,T=17.53|N=10.00|H=53.1,2.4367585222389634,,4.13256725405985,drip,South,Var_03,Flowering,No Disease,ISO9001,Medium
SENSOR-4864,T=16.58|N=8.17|H=50.2,6.532863217736068,9.864402017416795,5.840503195589239,flood,North,Var_02,Vegetative,No Disease,ISO9001,High
DEV-3530,T=14.37|N=7.72|H=47.4,2.032553078768737,3.8370383720623433,2.492905697504022,drip,North,Var_10,Maturity,No Disease,ISO9001,Low
DEV-7692,T=24.78|N=7.17|H=63.8,3.7227458344886815,1.8388986837016403,1.2152366329813622,drip,West,Var_13,Maturity,,ISO9001,Medium
SENSOR-7971,T=24.16|N=3.28|H=64.0,2.577463563558595,7.952033553425675,3.997554046289689,drip,South,Var_12,Vegetative,No Disease,ISO9001,High
SENSOR-2953,T=19.11|N=11.73|H=45.1,5.11661048048538,2.4459485075596366,2.468811623032758,sprinkler,South,Var_37,Vegetative,No Disease,ISO9001,Medium
SENSOR-6183,T=18.36|N=8.19|H=51.5,6.075337791835568,3.395565798847925,2.2902115268845624,drip,South,Var_24,Flowering,No Disease,ISO9001,Low
NODE-5389,T=20.55|N=8.96|H=50.1,5.340062764860698,1.670941806527363,1.276777189254117,drip,West,Var_28,Flowering,,ISO9001,Low
NODE-5168,T=28.50|N=5.76|H=55.5,7.763139931186988,3.946249311691679,2.2558783883478655,drip,North,Var_03,Seedling,No Disease,ISO9001,Medium
DEV-5077,T=23.34|N=8.02|H=64.2,4.973021635108427,3.88332246690734,2.7803751375826655,drip,East,Var_18,Vegetative,No Disease,ISO9001,High
NODE-7179,T=27.34|N=3.57|H=63.6,,4.728740454132387,,drip,East,Var_06,Seedling,No Disease,ISO9001,Medium
DEV-4554,T=27.81|N=9.02|H=71.8,5.412881296441122,5.431174779868993,3.6740323277307247,flood,East,Var_05,Seedling,No Disease,ISO9001,High
SENSOR-9796,T=17.27|N=6.23|H=30.5,5.001481751252598,4.554182363868695,2.6403323971346557,sprinkler,South,Var_35,Maturity,No Disease,ISO9001,Low
NODE-3663,T=25.54|N=8.66|H=52.5,4.245505467271871,3.003327570941695,2.325028370055035,drip,East,Var_02,Vegetative,Low,ISO9001,Medium
SENSOR-5903,T=28.16|N=13.04|H=55.8,3.5985907885408386,4.745894870978536,,drip,East,Var_40,Vegetative,,ISO9001,Medium
SENSOR-2848,T=14.95|N=7.59|H=40.2,0.7706848948562603,3.13007145218509,2.1405263339799947,drip,North,Var_06,Vegetative,No Disease,ISO9001,Low
DEV-6707,T=23.97|N=3.95|H=65.0,2.993784815204045,3.012808249694075,1.5138808956154703,drip,South,Var_27,Vegetative,No Disease,ISO9001,Medium
NODE-8765,T=30.72|N=7.58|H=46.7,7.15366963030532,2.2353476325017736,1.7483949248079864,sprinkler,South,Var_18,Flowering,No Disease,ISO9001,Low
SENSOR-7007,T=18.40|N=8.02|H=52.8,3.7904373712644652,3.8308537033165395,2.3445154146107816,drip,West,Var_27,Maturity,No Disease,ISO9001,Medium
DEV-7362,T=19.95|N=10.57|H=44.6,2.227176477493427,6.442322042197561,4.420509191357638,sprinkler,North,Var_06,Vegetative,Medium,ISO9001,High
DEV-1899,T=23.16|N=7.63|H=65.0,2.5288142470933477,1.9321499599980703,1.745289857364603,drip,North,Var_01,Flowering,No Disease,ISO9001,Low
DEV-9204,T=27.82|N=4.99|H=47.0,5.855277709029274,4.386082446241479,2.35298516989027,drip,West,Var_02,Flowering,No Disease,ISO9001,Medium
SENSOR-5286,T=24.12|N=5.98|H=56.5,,,1.750371812336558,drip,North,Var_03,Seedling,,ISO9001,Medium
DEV-8766,T=27.00|N=12.49|H=57.5,2.104783773862005,3.512853945029567,3.4433758351135157,sprinkler,West,Var_01,Flowering,No Disease,ISO9001,High
DEV-5686,T=13.93|N=14.72|H=68.1,6.53259849856013,6.060862704524248,5.430192120627808,flood,East,Var_09,Vegetative,No Disease,ISO9001,Medium
NODE-4573,T=24.53|N=4.26|H=65.7,3.1547602313077174,,1.3528694645617465,drip,East,Var_01,Vegetative,Low,ISO9001,Low
NODE-8714,T=22.32|N=6.63|H=78.8,,4.117560828279864,2.387765051207709,sprinkler,South,Var_03,Seedling,No Disease,ISO9001,High
SENSOR-3849,T=24.25|N=2.38|H=54.8,6.651202382353377,2.262870806890493,0.3743056661791689,sprinkler,North,Var_32,Seedling,,ISO9001,Low
SENSOR-7214,T=21.61|N=6.27|H=43.6,7.445793848197926,5.288818487505533,2.7378024310239546,sprinkler,South,Var_12,Flowering,No Disease,ISO9001,Medium
DEV-9029,T=17.85|N=7.06|H=45.3,4.961503380882262,3.7073201936685023,2.345257483122504,drip,East,Var_07,Seedling,No Disease,ISO9001,Low
DEV-1959,T=22.62|N=3.85|H=61.6,3.213160501656147,3.3594996510684743,1.4290207957850205,sprinkler,East,Var_06,Vegetative,No Disease,ISO9001,Low
SENSOR-9647,T=24.66|N=6.73|H=61.8,1.9840640490118897,4.995376821560213,2.7547850179572815,drip,West,Var_32,Flowering,Medium,ISO9001,Medium
DEV-4008,T=31.59|N=6.68|H=35.7,4.275743481175537,5.036297415822119,3.004157763860328,flood,South,Var_40,Vegetative,No Disease,ISO9001,Low
NODE-1733,T=20.85|N=5.74|H=70.8,3.6007198320814364,,0.9622356354696949,drip,West,Var_09,Seedling,,ISO9001,Low
SENSOR-6511,T=17.49|N=8.40|H=58.1,3.812792851495171,3.209065479299521,2.3904566762392636,drip,North,Var_15,Maturity,No Disease,ISO9001,Low
